MatchId;Scorer;Minute;isPenalty;isOwnGoal;isHostTeamGoal
262;Dani Ramírez;84;False;False;False
263;Afimico Pululu;24;False;False;True
263;Jesús Imaz;45;False;False;True
263;Kamil Grosicki;15;False;False;False
263;Léo Borges;57;False;False;False
265;Kamil Wilczek;43;False;False;True
265;Grzegorz Tomasiewicz;89;False;False;True
266;Roman Jakuba;18;False;False;True
266;Martin Remacle;54;False;False;False
267;Vágner Dias;51;False;False;True
267;Jan Grzesik;74;False;False;True
267;Dawid Abramowicz;86;False;False;True
267;Dawid Kurminowski;20;False;False;False
267;Dawid Kurminowski;39;False;False;False
267;Dawid Kurminowski;53;False;False;False
267;Aleks Ławniczak;30;False;False;False
268;Ilja Szkurin;39;False;False;True
268;Josué;21;True;False;False
268;Bartosz Kapustka;76;False;False;False
268;Maciej Rosołek;90;True;False;False
269;Erik Expósito;86;False;False;True
269;Jehor Macenko;90;False;False;True
269;Soma Novothny;11;False;False;False
269;Tomasz Wójtowicz;27;False;False;False
269;Michał Feliks;75;False;False;False
270;Władysław Koczerhin;81;False;False;False
271;Patryk Makuch;4;False;False;True
271;Rafał Janicki;42;False;True;True
271;Otar Kakabadze;53;False;False;True
271;Kamil Glik;68;False;False;True
271;Jani Atanasov;85;False;False;True
272;Adrián Dalmau;62;True;False;True
272;Michael Ameyaw;28;False;False;False
273;Lisandro Semedo;66;False;False;False
273;Vágner Dias;73;False;False;False
273;Luka Vušković;79;False;False;False
274;Dani Ramírez;53;True;False;True
274;Jehor Macenko;71;False;False;False
274;Piotr Samiec-Talar;76;False;False;False
275;Leonárdo Koútris;53;False;False;True
276;Daniel Szczepan;24;False;False;True
276;Michał Feliks;84;False;False;True
276;Mikael Ishak;27;True;False;False
277;Ilja Szkurin;35;False;False;True
277;Mateusz Matras;48;False;False;True
277;Łukasz Gerstenstein;54;False;False;True
277;Nené;12;False;False;False
277;Afimico Pululu;75;False;False;False
278;Andrejs Cigaņiks;9;False;True;True
278;Mateusz Kupczak;12;False;False;True
278;Jordi Sánchez;44;False;False;False
279;Kacper Chodyna;41;False;False;True
279;Juan Muñoz;87;False;False;True
280;Dani Pacheco;47;False;False;True
280;Łukasz Wolsztyński;90;False;False;False
281;Afimico Pululu;7;False;False;True
281;Afimico Pululu;34;True;False;True
281;Kristoffer Hansen;90;False;False;True
282;Joel Pereira;83;False;False;True
282;Miha Blažič;15;False;True;False
282;Bartosz Salamon;45;False;True;False
283;Michael Ameyaw;48;False;False;True
283;Kamil Wilczek;73;False;False;True
283;Jorge Félix;76;False;False;True
283;Jorge Félix;88;False;False;True
284;Michał Walski;51;False;False;True
285;Bartłomiej Barański;62;False;False;False
285;Adam Vlkanova;90;False;False;False
286;Giánnis Papanikoláou;8;False;False;True
286;Ante Crnac;20;False;False;True
286;Kamil Grosicki;74;False;False;False
287;Simeon Petrow;2;False;False;True
287;Erik Expósito;34;False;False;True
287;Piotr Samiec-Talar;43;False;False;True
287;Mateusz Żukowski;88;False;False;True
288;Andrejs Cigaņiks;49;False;False;True
288;Mateusz Wdowiak;27;False;False;False
288;Kacper Chodyna;29;False;False;False
288;Marko Poletanović;90;False;False;False
289;Benjamin Källman;37;False;False;True
289;Michał Rakoczy;55;False;False;True
290;Adrián Kaprálik;36;False;False;True
290;Jakub Bartosz;73;False;False;False
291;Robert Dadok;42;False;True;True
291;Jewgienij Szykawka;75;False;False;True
292;Michael Ameyaw;77;False;False;True
292;Jesús Imaz;90;False;False;False
294;Jehor Macenko;31;False;False;True
294;Nahuel Leiva;61;False;False;True
295;Radovan Pankov;26;False;False;False
296;Imad Rondić;43;True;False;True
296;Kristoffer Velde;21;False;False;False
297;Dawid Kurminowski;7;False;False;True
297;Mateusz Grzybek;58;False;False;True
297;Aleksander Iwańczyk;90;False;False;False
298;Nené;5;False;False;True
298;Taras Romanczuk;11;False;False;True
298;Jesús Imaz;26;False;False;True
299;Mikael Ishak;45;False;False;True
299;Jewgienij Szykawka;56;False;False;False
299;Jewgienij Szykawka;65;False;False;False
300;Marc Gual;6;False;False;True
300;Marc Gual;40;False;False;True
300;Marek Mróz;76;False;False;False
301;Kay Tejan;7;False;False;True
301;Engjëll Hoti;21;False;False;True
301;Pirulo;45;False;False;True
301;Ilja Szkurin;68;True;False;False
301;Łukasz Wolsztyński;88;False;False;False
302;Marcel Wędrychowski;66;False;False;True
303;Kamil Zapolnik;62;False;False;True
304;Luís Machado;34;False;False;True
304;Fran Álvarez;70;False;False;False
304;Jordi Sánchez;73;False;False;False
304;Dominik Kun;90;False;False;False
305;Ante Crnac;18;False;False;True
305;Erik Expósito;49;False;False;False
305;Nahuel Leiva;75;True;False;False
306;Soma Novothny;45;False;False;True
306;Soma Novothny;90;False;False;True
